source_ref,manufacturer,model,carrier_wavelength,units_carrier_wavelength,frequency,units_frequency,unit_length,units_unit_length,manu_ref_refrac_index,c_term,d_term,remark,edm_type,manu_unc_const,units_manu_unc_const,manu_unc_ppm,units_manu_unc_ppm,manu_unc_k,atmos_corr_formula
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 3100,,nm,,Hz,5,m,,279,105.8,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 3130 R,690,nm,74.92694,MHz,2,m,,,,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 3130 R3,,nm,,Hz,,m,,282.6,107.19,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 3230R MC,,nm,,Hz,,m,,282.6,107.19,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 330 R3,,nm,,Hz,,m,,282.6,107.19,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 330 RK3,,nm,,Hz,,m,,282.6,107.19,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 330R,690,nm,74.92694,MHz,2,m,,,,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 3B,,nm,,Hz,10,m,,279,105.8,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 3B2,,nm,,Hz,10,m,,279,105.8,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 3C,,nm,,Hz,10,m,,279,105.8,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 3C2,,nm,,Hz,10,m,,279,105.8,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 3E,,nm,,Hz,10,m,,279,105.8,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4,,nm,,Hz,10,m,,279,105.8,,ph,10,mm,6,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET 4,860,nm,14985453,Hz,10,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4000,,nm,,Hz,5,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4100,,nm,,Hz,5,m,,279,105.8,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4110,690,nm,74.92694,MHz,5,m,,,,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4110 R,,nm,,Hz,,m,,279,105.8,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4130 R3,,nm,,Hz,,m,,282.6,107.19,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4230R MC,,nm,,Hz,,m,,282.6,107.19,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4A,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4B,,nm,,Hz,10,m,,279,105.8,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4B2,,nm,,Hz,10,m,,279,105.8,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4C,,nm,,Hz,10,m,,279,105.8,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4C2,,nm,,Hz,10,m,,279,105.8,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 4E,,nm,,Hz,10,m,,279,105.8,,ph,6,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 5,,nm,,Hz,,m,,279,105.8,,ph,10,mm,10,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET 5,860,nm,14985453,Hz,10,m,1.0002789,278.96,79.33,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 500,,nm,,Hz,5,m,,279,105.77,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 510,,nm,,Hz,,m,,279,105.72,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 530 R3,,nm,,Hz,,m,,282.6,107.19,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 530 RK3,,nm,,Hz,,m,,282.6,107.19,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 530R,,nm,,Hz,,m,,282.6,107.14,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 5A,,nm,,Hz,,m,,279,105.8,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 5E,,nm,,Hz,,m,,279,105.8,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 5F,,nm,,Hz,10,m,,279,105.8,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 5W,,nm,,Hz,10,m,,279,105.8,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 6,,nm,,Hz,,m,,279,105.8,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 600,,nm,,Hz,5,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 610,,nm,,Hz,,m,,279,105.72,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 630 R,,nm,,Hz,,m,,282.6,107.19,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SET 6E,,nm,,Hz,,m,,279,105.8,,ph,10,mm,10,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET2000,860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET2B/3B/4B,860,nm,14985442,Hz,10,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET2BII,860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET2C/3C/4C,860,nm,14985442,Hz,10,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET2CII,860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET3000,860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET3BII,860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET3CII,860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,"SET3E,SET4E",860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET4000,860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET4A,860,nm,14985442,Hz,10,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET4BII,860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET4CII,860,nm,29970884,Hz,5,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,SET5,860,nm,7492721,Hz,20,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Sokkia,"SET5E,SET6E",860,nm,7492721,Hz,20,m,1.00027896,278.96,79.33,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SRX 3,690,nm,74.92694,MHz,5,m,,,,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Sokkia,SRX 5,690,nm,187,MHz,5,m,,282.3,107.19,,ph,4,mm,4,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Sokkia,SX-100,690,nm,37.463483,MHz,4,m,1.000282324,282.324,80.4,Fine measurement,ph,3,mm,4,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Tellurometer,CD 6,930,nm,14985520,Hz,10,m,1.000274,274,79.17,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Tellurometer - Plessey,CD6,,nm,,Hz,,m,,274,105.7,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Tellurometer - Plessey,MA100,,nm,,Hz,,m,,274,105.5,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Tellurometer - Plessey,MA200,,nm,,Hz,,m,,296,106.2,,ph,2,mm,2,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Tellurometer - Plessey,MRA7,,nm,,Hz,,m,,,,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"AP-L1, L1A",820,nm,14.985437,MHz,10,m,,279.66,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,CS 20,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,CTS 2B,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,CTS-1 (CS-20),820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"CTS-1, 2",820,nm,14.985437,MHz,10,m,,279.66,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,DM A5,820,nm,14985437,MHz,10,m,,279.66,106,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,DM C2,,nm,,Hz,10,m,,281.1,106.7,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,DM S2,820,nm,14.985437,MHz,10,m,,279.66,106,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,DM S3,,nm,,Hz,10,m,,279.6,106,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,DM S3L,820,nm,44.956311,MHz,3.3,m,,279.66,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,DM-A2/DM-A3,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,DM-A5,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,DM-C2,820,nm,14985437,Hz,10,m,1.0002811,281.1,80,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,DM-C3,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,DMH 1,820,nm,44.956311,MHz,3.3,m,,279.66,106,,ph,2,mm,4,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,DM-H1,820,nm,44956311,Hz,3.33333,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,DM-S1/S2/S3,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,DM-S3L,820,nm,44956311,Hz,3.33333,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,DS-100AC,690,nm,37.463483,MHz,4,m,1.000282324,282.324,80.4,Fine measurement,ph,3,mm,4,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,DS-200AC,690,nm,37.463483,MHz,4,m,1.000282324,282.324,80.4,Fine measurement,ph,3,mm,4,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,DS-200i,690,nm,37.463483,MHz,4,m,1.000282324,282.324,80.4,Fine measurement,ph,3,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,ET 1,,nm,,Hz,10,m,,281.1,106.7,,ph,10,mm,10,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,ET-1,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,ET-2,820,nm,14.985437,MHz,10,m,,279.66,106,,ph,10,mm,6,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Topcon,ET-2,820,nm,14985437,Hz,10,m,1.0002796,279.6,79.51,,ph,,mm,,ppm,,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,GM-100,690,nm,29.970784,MHz,5,m,1.000282324,282.324,80.38,Fine measurement,ph,3,mm,4,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,GM-50,690,nm,29.970784,MHz,5,m,1.000282324,282.324,80.38,Fine measurement,ph,3,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GMT 100, 100L",820,nm,29.970874,MHz,5,m,,279.66,106,,ph,4,mm,4,ppm,2,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GMT-100/100L,,nm,,Hz,,m,,279.66,79.53,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 1000,,nm,,Hz,,m,,279.1,105.83,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT 1001, 1002, 1003, 1004",852,nm,14.985445,MHz,,m,,279.14,105.83,,ph,10,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT 2003, 2005, 2006, 2009",870,nm,14.985449,MHz,,m,,278.88,105.83,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 3000 W,,nm,,Hz,,m,,279.8,106.11,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT 3002,3003,3005,3007",810,nm,14.985434,MHz,,m,,279.85,106.11,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 3005 W,,nm,,Hz,,m,,279.8,106.11,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 6000,,nm,,Hz,,m,,279.1,105.83,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 6001 C,,nm,,Hz,,m,,279.1,105.83,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT 6001, 6003, 6005",870,nm,14.985449,MHz,,m,,278.88,105.83,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 6002,,nm,,Hz,,m,,279.1,105.83,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 6002 C,,nm,,Hz,,m,,279.1,105.83,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 6003 C,,nm,,Hz,,m,,279.1,105.83,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 6005 C,,nm,,Hz,,m,,279.1,105.83,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 7000,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT 7001,7002,7003,7005",810,nm,14.985434,MHz,,m,,279.85,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 7003,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 7005,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 7500,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT 7501/7503,7505",810,nm,14.985434,MHz,,m,,279.85,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 7502,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 8200A,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT 8201A,8202A,8203A,8205A",810,nm,14.985434,MHz,,m,,279.85,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 9000,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 9002,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 9003,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GPT 9005,,nm,,Hz,,m,,279.8,106.11,,ph,4,mm,4,ppm,2,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GPT-200x,,nm,,Hz,,m,,278.88,79.31,"x=3,5,6,9",pu,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT3002LN,7003LN,7005LN,7007LN",810,nm,14.985434,MHz,,m,,279.85,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT-3102,3103,3105,3107",810,nm,249.757236,MHz,0.6,m,,279.85,,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GPT-600x,,nm,,Hz,,m,,278.88,79.31,"x=1,2,3,5",pu,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT7001L,7002L,7003L,7005L",810,nm,14.985434,MHz,,m,,279.85,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT8001A,8002A,8003A,8005A",810,nm,14.985434,MHz,,m,,279.85,,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GPT-800xA,,nm,,Hz,,m,,279.85,79.59,"x=1,2,3,5",pu,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GPT-9001A,9003A,9005A,9000M",810,nm,14.985434,MHz,,m,,279.85,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GRT 2000,820,nm,14.985437,MHz,10,m,,279.66,106.03,,ph,6,mm,4,ppm,2,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GRT-2000,,nm,,Hz,,m,,279.66,79.53,,ph,,mm,,ppm,,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,GT-1200,690,nm,29.970784,MHz,5,m,1.000282324,282.324,80.38,Fine measurement,ph,2,mm,4,ppm,2,
Topcon / Sokkia EDM Specification for Oceania Models curtesy of Aptella,Topcon,GT-600,690,nm,29.970784,MHz,5,m,1.000282324,282.324,80.38,Fine measurement,ph,4,mm,4,ppm,2,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Topcon,GTP-100x,,nm,,Hz,,m,,279.14,79.38,"x=1.2,3,4",pu,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 1,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 10,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 10 D,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 201,,nm,,Hz,,m,,279.6,106,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 201 D, 202. 203",820,nm,14.985437,MHz,10,m,,279.66,106,,ph,6,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 210,,nm,,Hz,,m,,279.7,106.03,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 211,,nm,,Hz,,m,,279.7,106.03,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 211 D, 212, 213",820,nm,14.985437,MHz,10,m,,279.66,106.03,,ph,6,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 223, 225, 226, 229",820,nm,29.970874,MHz,5,m,,279.67,106.04,,ph,4,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 2B,,nm,,Hz,10,m,,279.6,106,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 2C,,nm,,Hz,,m,,279.6,106.5,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 2R,,nm,,Hz,,m,,279.6,106,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 2S,,nm,,Hz,10,m,,279.6,106,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 3,820,nm,14.985437,MHz,10,m,,279.6,106,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 301, 302, 303",820,nm,14.985437,MHz,10,m,,279.66,,,ph,10,mm,10,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,"GTS 301, 311, 312, 313",820,nm,29.970874,MHz,5,m,,279.66,106.03,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 304,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 310,,nm,,Hz,,m,,279.7,106.03,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 312,,nm,,Hz,,m,,279.7,106.03,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 313,,nm,,Hz,,m,,279.7,106.03,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 315,,nm,,Hz,,m,,279.7,106.03,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 3B,,nm,,Hz,10,m,,279.6,106,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 3B 10,,nm,,Hz,,m,,279.6,106,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 3B 11,,nm,,Hz,,m,,279.6,106,,ph,10,mm,6,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Topcon,GTS 3C,,nm,,Hz,10,m,,279.6,106.5,,ph,10,mm,10,ppm,2,
